@RELATION medidor_tres_janela_quinze

@ATTRIBUTE medida_um		REAL
@ATTRIBUTE medida_dois		REAL
@ATTRIBUTE medida_tres		REAL
@ATTRIBUTE medida_quatro	REAL
@ATTRIBUTE medida_cinco		REAL
@ATTRIBUTE medida_seis		REAL
@ATTRIBUTE medida_sete		REAL
@ATTRIBUTE medida_oito		REAL
@ATTRIBUTE medida_nove		REAL
@ATTRIBUTE medida_dez		REAL
@ATTRIBUTE medida_onze		REAL
@ATTRIBUTE medida_doze		REAL
@ATTRIBUTE medida_treze		REAL
@ATTRIBUTE medida_quatorze	REAL
@ATTRIBUTE valor_predito	REAL
@ATTRIBUTE dia_de_semana	REAL
@ATTRIBUTE fim_de_semana	REAL
@ATTRIBUTE estacao_do_ano	REAL
@DATA
47.300,46.200,48.400,27.500,45.100,20.900,24.200,20.900,22.000,23.100,22.000,24.200,23.100,24.200,20.900,1,0,4
46.200,48.400,27.500,45.100,20.900,24.200,20.900,22.000,23.100,22.000,24.200,23.100,24.200,20.900,2.200,1,0,4
48.400,27.500,45.100,20.900,24.200,20.900,22.000,23.100,22.000,24.200,23.100,24.200,20.900,2.200,0.000,1,0,4
27.500,45.100,20.900,24.200,20.900,22.000,23.100,22.000,24.200,23.100,24.200,20.900,2.200,0.000,0.000,1,0,4
45.100,20.900,24.200,20.900,22.000,23.100,22.000,24.200,23.100,24.200,20.900,2.200,0.000,0.000,0.000,1,0,4
20.900,24.200,20.900,22.000,23.100,22.000,24.200,23.100,24.200,20.900,2.200,0.000,0.000,0.000,0.000,1,0,4
24.200,20.900,22.000,23.100,22.000,24.200,23.100,24.200,20.900,2.200,0.000,0.000,0.000,0.000,20.900,1,0,4
20.900,22.000,23.100,22.000,24.200,23.100,24.200,20.900,2.200,0.000,0.000,0.000,0.000,20.900,5.500,1,0,4
22.000,23.100,22.000,24.200,23.100,24.200,20.900,2.200,0.000,0.000,0.000,0.000,20.900,5.500,24.200,1,0,4
23.100,22.000,24.200,23.100,24.200,20.900,2.200,0.000,0.000,0.000,0.000,20.900,5.500,24.200,7.700,1,0,4
22.000,24.200,23.100,24.200,20.900,2.200,0.000,0.000,0.000,0.000,20.900,5.500,24.200,7.700,25.300,1,0,4
24.200,23.100,24.200,20.900,2.200,0.000,0.000,0.000,0.000,20.900,5.500,24.200,7.700,25.300,22.000,1,0,4
23.100,24.200,20.900,2.200,0.000,0.000,0.000,0.000,20.900,5.500,24.200,7.700,25.300,22.000,15.400,1,0,4
24.200,20.900,2.200,0.000,0.000,0.000,0.000,20.900,5.500,24.200,7.700,25.300,22.000,15.400,25.300,1,0,4
25.300,25.300,25.300,26.400,26.400,25.300,25.300,25.300,25.300,26.400,25.300,27.500,27.500,25.300,44.000,1,0,4
25.300,25.300,26.400,26.400,25.300,25.300,25.300,25.300,26.400,25.300,27.500,27.500,25.300,44.000,49.500,1,0,4
25.300,26.400,26.400,25.300,25.300,25.300,25.300,26.400,25.300,27.500,27.500,25.300,44.000,49.500,46.200,1,0,4
26.400,26.400,25.300,25.300,25.300,25.300,26.400,25.300,27.500,27.500,25.300,44.000,49.500,46.200,47.300,1,0,4
26.400,25.300,25.300,25.300,25.300,26.400,25.300,27.500,27.500,25.300,44.000,49.500,46.200,47.300,46.200,1,0,4
25.300,25.300,25.300,25.300,26.400,25.300,27.500,27.500,25.300,44.000,49.500,46.200,47.300,46.200,27.500,1,0,4
25.300,25.300,25.300,26.400,25.300,27.500,27.500,25.300,44.000,49.500,46.200,47.300,46.200,27.500,48.400,1,0,4
25.300,25.300,26.400,25.300,27.500,27.500,25.300,44.000,49.500,46.200,47.300,46.200,27.500,48.400,25.300,1,0,4
25.300,26.400,25.300,27.500,27.500,25.300,44.000,49.500,46.200,47.300,46.200,27.500,48.400,25.300,38.500,1,0,4
26.400,25.300,27.500,27.500,25.300,44.000,49.500,46.200,47.300,46.200,27.500,48.400,25.300,38.500,24.200,1,0,4
25.300,27.500,27.500,25.300,44.000,49.500,46.200,47.300,46.200,27.500,48.400,25.300,38.500,24.200,22.000,1,0,4
27.500,27.500,25.300,44.000,49.500,46.200,47.300,46.200,27.500,48.400,25.300,38.500,24.200,22.000,20.900,1,0,4
27.500,25.300,44.000,49.500,46.200,47.300,46.200,27.500,48.400,25.300,38.500,24.200,22.000,20.900,22.000,1,0,4
25.300,44.000,49.500,46.200,47.300,46.200,27.500,48.400,25.300,38.500,24.200,22.000,20.900,22.000,36.300,1,0,4
44.000,49.500,46.200,47.300,46.200,27.500,48.400,25.300,38.500,24.200,22.000,20.900,22.000,36.300,20.900,1,0,4
49.500,46.200,47.300,46.200,27.500,48.400,25.300,38.500,24.200,22.000,20.900,22.000,36.300,20.900,25.300,1,0,4
46.200,47.300,46.200,27.500,48.400,25.300,38.500,24.200,22.000,20.900,22.000,36.300,20.900,25.300,20.900,1,0,4
47.300,46.200,27.500,48.400,25.300,38.500,24.200,22.000,20.900,22.000,36.300,20.900,25.300,20.900,22.000,1,0,4
46.200,27.500,48.400,25.300,38.500,24.200,22.000,20.900,22.000,36.300,20.900,25.300,20.900,22.000,24.200,1,0,4
27.500,48.400,25.300,38.500,24.200,22.000,20.900,22.000,36.300,20.900,25.300,20.900,22.000,24.200,22.000,1,0,4
48.400,25.300,38.500,24.200,22.000,20.900,22.000,36.300,20.900,25.300,20.900,22.000,24.200,22.000,22.000,1,0,4
25.300,38.500,24.200,22.000,20.900,22.000,36.300,20.900,25.300,20.900,22.000,24.200,22.000,22.000,1.100,1,0,4
38.500,24.200,22.000,20.900,22.000,36.300,20.900,25.300,20.900,22.000,24.200,22.000,22.000,1.100,0.000,1,0,4
24.200,22.000,20.900,22.000,36.300,20.900,25.300,20.900,22.000,24.200,22.000,22.000,1.100,0.000,0.000,1,0,4
22.000,20.900,22.000,36.300,20.900,25.300,20.900,22.000,24.200,22.000,22.000,1.100,0.000,0.000,0.000,1,0,4
20.900,22.000,36.300,20.900,25.300,20.900,22.000,24.200,22.000,22.000,1.100,0.000,0.000,0.000,1.100,1,0,4
22.000,36.300,20.900,25.300,20.900,22.000,24.200,22.000,22.000,1.100,0.000,0.000,0.000,1.100,0.000,1,0,4
36.300,20.900,25.300,20.900,22.000,24.200,22.000,22.000,1.100,0.000,0.000,0.000,1.100,0.000,0.000,1,0,4
20.900,25.300,20.900,22.000,24.200,22.000,22.000,1.100,0.000,0.000,0.000,1.100,0.000,0.000,18.700,1,0,4
25.300,20.900,22.000,24.200,22.000,22.000,1.100,0.000,0.000,0.000,1.100,0.000,0.000,18.700,3.300,1,0,4
20.900,22.000,24.200,22.000,22.000,1.100,0.000,0.000,0.000,1.100,0.000,0.000,18.700,3.300,23.100,1,0,4
22.000,24.200,22.000,22.000,1.100,0.000,0.000,0.000,1.100,0.000,0.000,18.700,3.300,23.100,7.700,1,0,4
24.200,22.000,22.000,1.100,0.000,0.000,0.000,1.100,0.000,0.000,18.700,3.300,23.100,7.700,25.300,1,0,4
22.000,22.000,1.100,0.000,0.000,0.000,1.100,0.000,0.000,18.700,3.300,23.100,7.700,25.300,9.900,1,0,4
25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,28.600,25.300,27.500,26.400,25.300,44.000,1,0,4
25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,28.600,25.300,27.500,26.400,25.300,44.000,48.400,1,0,4
25.300,25.300,25.300,25.300,25.300,25.300,25.300,28.600,25.300,27.500,26.400,25.300,44.000,48.400,47.300,1,0,4
25.300,25.300,25.300,25.300,25.300,25.300,28.600,25.300,27.500,26.400,25.300,44.000,48.400,47.300,47.300,1,0,4
25.300,25.300,25.300,25.300,25.300,28.600,25.300,27.500,26.400,25.300,44.000,48.400,47.300,47.300,46.200,1,0,4
25.300,25.300,25.300,25.300,28.600,25.300,27.500,26.400,25.300,44.000,48.400,47.300,47.300,46.200,49.500,1,0,4
25.300,25.300,25.300,28.600,25.300,27.500,26.400,25.300,44.000,48.400,47.300,47.300,46.200,49.500,37.400,1,0,4
25.300,25.300,28.600,25.300,27.500,26.400,25.300,44.000,48.400,47.300,47.300,46.200,49.500,37.400,36.300,1,0,4
25.300,28.600,25.300,27.500,26.400,25.300,44.000,48.400,47.300,47.300,46.200,49.500,37.400,36.300,33.000,1,0,4
28.600,25.300,27.500,26.400,25.300,44.000,48.400,47.300,47.300,46.200,49.500,37.400,36.300,33.000,24.200,1,0,4
25.300,27.500,26.400,25.300,44.000,48.400,47.300,47.300,46.200,49.500,37.400,36.300,33.000,24.200,22.000,1,0,4
27.500,26.400,25.300,44.000,48.400,47.300,47.300,46.200,49.500,37.400,36.300,33.000,24.200,22.000,20.900,1,0,4
26.400,25.300,44.000,48.400,47.300,47.300,46.200,49.500,37.400,36.300,33.000,24.200,22.000,20.900,29.700,1,0,4
25.300,44.000,48.400,47.300,47.300,46.200,49.500,37.400,36.300,33.000,24.200,22.000,20.900,29.700,31.900,1,0,4
44.000,48.400,47.300,47.300,46.200,49.500,37.400,36.300,33.000,24.200,22.000,20.900,29.700,31.900,22.000,1,0,4
48.400,47.300,47.300,46.200,49.500,37.400,36.300,33.000,24.200,22.000,20.900,29.700,31.900,22.000,20.900,1,0,4
47.300,47.300,46.200,49.500,37.400,36.300,33.000,24.200,22.000,20.900,29.700,31.900,22.000,20.900,25.300,1,0,4
47.300,46.200,49.500,37.400,36.300,33.000,24.200,22.000,20.900,29.700,31.900,22.000,20.900,25.300,22.000,1,0,4
46.200,49.500,37.400,36.300,33.000,24.200,22.000,20.900,29.700,31.900,22.000,20.900,25.300,22.000,25.300,1,0,4
49.500,37.400,36.300,33.000,24.200,22.000,20.900,29.700,31.900,22.000,20.900,25.300,22.000,25.300,22.000,1,0,4
37.400,36.300,33.000,24.200,22.000,20.900,29.700,31.900,22.000,20.900,25.300,22.000,25.300,22.000,20.900,1,0,4
36.300,33.000,24.200,22.000,20.900,29.700,31.900,22.000,20.900,25.300,22.000,25.300,22.000,20.900,2.200,1,0,4
33.000,24.200,22.000,20.900,29.700,31.900,22.000,20.900,25.300,22.000,25.300,22.000,20.900,2.200,0.000,1,0,4
24.200,22.000,20.900,29.700,31.900,22.000,20.900,25.300,22.000,25.300,22.000,20.900,2.200,0.000,0.000,1,0,4
22.000,20.900,29.700,31.900,22.000,20.900,25.300,22.000,25.300,22.000,20.900,2.200,0.000,0.000,0.000,1,0,4
20.900,29.700,31.900,22.000,20.900,25.300,22.000,25.300,22.000,20.900,2.200,0.000,0.000,0.000,17.600,1,0,4
29.700,31.900,22.000,20.900,25.300,22.000,25.300,22.000,20.900,2.200,0.000,0.000,0.000,17.600,1.100,1,0,4
31.900,22.000,20.900,25.300,22.000,25.300,22.000,20.900,2.200,0.000,0.000,0.000,17.600,1.100,22.000,1,0,4
22.000,20.900,25.300,22.000,25.300,22.000,20.900,2.200,0.000,0.000,0.000,17.600,1.100,22.000,3.300,1,0,4
20.900,25.300,22.000,25.300,22.000,20.900,2.200,0.000,0.000,0.000,17.600,1.100,22.000,3.300,25.300,1,0,4
25.300,22.000,25.300,22.000,20.900,2.200,0.000,0.000,0.000,17.600,1.100,22.000,3.300,25.300,11.000,1,0,4
22.000,25.300,22.000,20.900,2.200,0.000,0.000,0.000,17.600,1.100,22.000,3.300,25.300,11.000,23.100,1,0,4
25.300,22.000,20.900,2.200,0.000,0.000,0.000,17.600,1.100,22.000,3.300,25.300,11.000,23.100,25.300,1,0,4
22.000,20.900,2.200,0.000,0.000,0.000,17.600,1.100,22.000,3.300,25.300,11.000,23.100,25.300,8.800,1,0,4
25.300,25.300,17.600,17.600,26.400,25.300,25.300,25.300,25.300,25.300,25.300,9.900,25.300,25.300,45.100,0,1,4
25.300,17.600,17.600,26.400,25.300,25.300,25.300,25.300,25.300,25.300,9.900,25.300,25.300,45.100,47.300,0,1,4
17.600,17.600,26.400,25.300,25.300,25.300,25.300,25.300,25.300,9.900,25.300,25.300,45.100,47.300,47.300,0,1,4
17.600,26.400,25.300,25.300,25.300,25.300,25.300,25.300,9.900,25.300,25.300,45.100,47.300,47.300,46.200,0,1,4
26.400,25.300,25.300,25.300,25.300,25.300,25.300,9.900,25.300,25.300,45.100,47.300,47.300,46.200,29.700,0,1,4
25.300,25.300,25.300,25.300,25.300,25.300,9.900,25.300,25.300,45.100,47.300,47.300,46.200,29.700,45.100,0,1,4
25.300,25.300,25.300,25.300,25.300,9.900,25.300,25.300,45.100,47.300,47.300,46.200,29.700,45.100,26.400,0,1,4
25.300,25.300,25.300,25.300,9.900,25.300,25.300,45.100,47.300,47.300,46.200,29.700,45.100,26.400,44.000,0,1,4
25.300,25.300,25.300,9.900,25.300,25.300,45.100,47.300,47.300,46.200,29.700,45.100,26.400,44.000,24.200,0,1,4
25.300,25.300,9.900,25.300,25.300,45.100,47.300,47.300,46.200,29.700,45.100,26.400,44.000,24.200,37.400,0,1,4
25.300,9.900,25.300,25.300,45.100,47.300,47.300,46.200,29.700,45.100,26.400,44.000,24.200,37.400,24.200,0,1,4
9.900,25.300,25.300,45.100,47.300,47.300,46.200,29.700,45.100,26.400,44.000,24.200,37.400,24.200,22.000,0,1,4
25.300,25.300,45.100,47.300,47.300,46.200,29.700,45.100,26.400,44.000,24.200,37.400,24.200,22.000,22.000,0,1,4
25.300,45.100,47.300,47.300,46.200,29.700,45.100,26.400,44.000,24.200,37.400,24.200,22.000,22.000,20.900,0,1,4
45.100,47.300,47.300,46.200,29.700,45.100,26.400,44.000,24.200,37.400,24.200,22.000,22.000,20.900,22.000,0,1,4
47.300,47.300,46.200,29.700,45.100,26.400,44.000,24.200,37.400,24.200,22.000,22.000,20.900,22.000,22.000,0,1,4
47.300,46.200,29.700,45.100,26.400,44.000,24.200,37.400,24.200,22.000,22.000,20.900,22.000,22.000,20.900,0,1,4
46.200,29.700,45.100,26.400,44.000,24.200,37.400,24.200,22.000,22.000,20.900,22.000,22.000,20.900,22.000,0,1,4
29.700,45.100,26.400,44.000,24.200,37.400,24.200,22.000,22.000,20.900,22.000,22.000,20.900,22.000,20.900,0,1,4
45.100,26.400,44.000,24.200,37.400,24.200,22.000,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,0,1,4
26.400,44.000,24.200,37.400,24.200,22.000,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,22.000,0,1,4
44.000,24.200,37.400,24.200,22.000,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0,1,4
24.200,37.400,24.200,22.000,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,0,1,4
37.400,24.200,22.000,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,1.100,0,1,4
24.200,22.000,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,1.100,12.100,0,1,4
22.000,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,1.100,12.100,6.600,0,1,4
22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,1.100,12.100,6.600,18.700,0,1,4
20.900,22.000,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,1.100,12.100,6.600,18.700,15.400,0,1,4
22.000,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,1.100,12.100,6.600,18.700,15.400,16.500,0,1,4
22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,1.100,12.100,6.600,18.700,15.400,16.500,28.600,0,1,4
20.900,22.000,20.900,22.000,22.000,1.100,0.000,1.100,12.100,6.600,18.700,15.400,16.500,28.600,7.700,0,1,4
22.000,20.900,22.000,22.000,1.100,0.000,1.100,12.100,6.600,18.700,15.400,16.500,28.600,7.700,25.300,0,1,4
20.900,22.000,22.000,1.100,0.000,1.100,12.100,6.600,18.700,15.400,16.500,28.600,7.700,25.300,14.300,0,1,4
22.000,22.000,1.100,0.000,1.100,12.100,6.600,18.700,15.400,16.500,28.600,7.700,25.300,14.300,19.800,0,1,4
25.300,13.200,20.900,26.400,25.300,8.800,26.400,25.300,9.900,24.200,25.300,25.300,12.100,26.400,44.000,0,1,4
13.200,20.900,26.400,25.300,8.800,26.400,25.300,9.900,24.200,25.300,25.300,12.100,26.400,44.000,29.700,0,1,4
20.900,26.400,25.300,8.800,26.400,25.300,9.900,24.200,25.300,25.300,12.100,26.400,44.000,29.700,47.300,0,1,4
26.400,25.300,8.800,26.400,25.300,9.900,24.200,25.300,25.300,12.100,26.400,44.000,29.700,47.300,28.600,0,1,4
25.300,8.800,26.400,25.300,9.900,24.200,25.300,25.300,12.100,26.400,44.000,29.700,47.300,28.600,41.800,0,1,4
8.800,26.400,25.300,9.900,24.200,25.300,25.300,12.100,26.400,44.000,29.700,47.300,28.600,41.800,22.000,0,1,4
26.400,25.300,9.900,24.200,25.300,25.300,12.100,26.400,44.000,29.700,47.300,28.600,41.800,22.000,27.500,0,1,4
25.300,9.900,24.200,25.300,25.300,12.100,26.400,44.000,29.700,47.300,28.600,41.800,22.000,27.500,29.700,0,1,4
9.900,24.200,25.300,25.300,12.100,26.400,44.000,29.700,47.300,28.600,41.800,22.000,27.500,29.700,20.900,0,1,4
24.200,25.300,25.300,12.100,26.400,44.000,29.700,47.300,28.600,41.800,22.000,27.500,29.700,20.900,22.000,0,1,4
25.300,25.300,12.100,26.400,44.000,29.700,47.300,28.600,41.800,22.000,27.500,29.700,20.900,22.000,22.000,0,1,4
25.300,12.100,26.400,44.000,29.700,47.300,28.600,41.800,22.000,27.500,29.700,20.900,22.000,22.000,20.900,0,1,4
12.100,26.400,44.000,29.700,47.300,28.600,41.800,22.000,27.500,29.700,20.900,22.000,22.000,20.900,22.000,0,1,4
26.400,44.000,29.700,47.300,28.600,41.800,22.000,27.500,29.700,20.900,22.000,22.000,20.900,22.000,20.900,0,1,4
44.000,29.700,47.300,28.600,41.800,22.000,27.500,29.700,20.900,22.000,22.000,20.900,22.000,20.900,22.000,0,1,4
29.700,47.300,28.600,41.800,22.000,27.500,29.700,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,0,1,4
47.300,28.600,41.800,22.000,27.500,29.700,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,0,1,4
28.600,41.800,22.000,27.500,29.700,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,0,1,4
41.800,22.000,27.500,29.700,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,0,1,4
22.000,27.500,29.700,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,0,1,4
27.500,29.700,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,0,1,4
29.700,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,1.100,0,1,4
20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,1.100,0.000,0,1,4
22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,1.100,0.000,1.100,0,1,4
22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,1.100,0.000,1.100,0.000,0,1,4
20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,1.100,0.000,1.100,0.000,0.000,0,1,4
22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,1.100,0.000,1.100,0.000,0.000,0.000,0,1,4
20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,1.100,0.000,1.100,0.000,0.000,0.000,0.000,0,1,4
22.000,20.900,22.000,20.900,22.000,20.900,22.000,1.100,0.000,1.100,0.000,0.000,0.000,0.000,1.100,0,1,4
20.900,22.000,20.900,22.000,20.900,22.000,1.100,0.000,1.100,0.000,0.000,0.000,0.000,1.100,12.100,0,1,4
22.000,20.900,22.000,20.900,22.000,1.100,0.000,1.100,0.000,0.000,0.000,0.000,1.100,12.100,6.600,0,1,4
20.900,22.000,20.900,22.000,1.100,0.000,1.100,0.000,0.000,0.000,0.000,1.100,12.100,6.600,19.800,0,1,4
22.000,20.900,22.000,1.100,0.000,1.100,0.000,0.000,0.000,0.000,1.100,12.100,6.600,19.800,7.700,0,1,4
20.900,22.000,1.100,0.000,1.100,0.000,0.000,0.000,0.000,1.100,12.100,6.600,19.800,7.700,22.000,0,1,4
14.300,20.900,25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,26.400,27.500,44.000,1,0,4
20.900,25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,26.400,27.500,44.000,47.300,1,0,4
25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,26.400,27.500,44.000,47.300,25.300,1,0,4
25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,26.400,27.500,44.000,47.300,25.300,39.600,1,0,4
25.300,25.300,25.300,25.300,25.300,25.300,25.300,25.300,26.400,27.500,44.000,47.300,25.300,39.600,22.000,1,0,4
25.300,25.300,25.300,25.300,25.300,25.300,25.300,26.400,27.500,44.000,47.300,25.300,39.600,22.000,36.300,1,0,4
25.300,25.300,25.300,25.300,25.300,25.300,26.400,27.500,44.000,47.300,25.300,39.600,22.000,36.300,22.000,1,0,4
25.300,25.300,25.300,25.300,25.300,26.400,27.500,44.000,47.300,25.300,39.600,22.000,36.300,22.000,20.900,1,0,4
25.300,25.300,25.300,25.300,26.400,27.500,44.000,47.300,25.300,39.600,22.000,36.300,22.000,20.900,22.000,1,0,4
25.300,25.300,25.300,26.400,27.500,44.000,47.300,25.300,39.600,22.000,36.300,22.000,20.900,22.000,22.000,1,0,4
25.300,25.300,26.400,27.500,44.000,47.300,25.300,39.600,22.000,36.300,22.000,20.900,22.000,22.000,20.900,1,0,4
25.300,26.400,27.500,44.000,47.300,25.300,39.600,22.000,36.300,22.000,20.900,22.000,22.000,20.900,22.000,1,0,4
26.400,27.500,44.000,47.300,25.300,39.600,22.000,36.300,22.000,20.900,22.000,22.000,20.900,22.000,20.900,1,0,4
27.500,44.000,47.300,25.300,39.600,22.000,36.300,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,1,0,4
44.000,47.300,25.300,39.600,22.000,36.300,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,1,0,4
47.300,25.300,39.600,22.000,36.300,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,1,0,4
25.300,39.600,22.000,36.300,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,1,0,4
39.600,22.000,36.300,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,1,0,4
22.000,36.300,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,1,0,4
36.300,22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,1,0,4
22.000,20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,22.000,1,0,4
20.900,22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,22.000,1.100,1,0,4
22.000,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,1,0,4
22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,0.000,1,0,4
20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,0.000,1.100,1,0,4
22.000,20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,0.000,1.100,0.000,1,0,4
20.900,22.000,20.900,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,0.000,1.100,0.000,0.000,1,0,4
22.000,20.900,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,1,0,4
20.900,22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,0.000,1,0,4
22.000,20.900,22.000,20.900,22.000,22.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,0.000,1.100,1,0,4
20.900,22.000,20.900,22.000,22.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,0.000,1.100,0.000,1,0,4
22.000,20.900,22.000,22.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,0.000,1.100,0.000,0.000,1,0,4
20.900,22.000,22.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,1,0,4
22.000,22.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,12.100,1,0,4
9.900,14.300,9.900,20.900,8.800,24.200,25.300,11.000,25.300,25.300,25.300,25.300,25.300,26.400,42.900,1,0,4
14.300,9.900,20.900,8.800,24.200,25.300,11.000,25.300,25.300,25.300,25.300,25.300,26.400,42.900,22.000,1,0,4
9.900,20.900,8.800,24.200,25.300,11.000,25.300,25.300,25.300,25.300,25.300,26.400,42.900,22.000,22.000,1,0,4
20.900,8.800,24.200,25.300,11.000,25.300,25.300,25.300,25.300,25.300,26.400,42.900,22.000,22.000,23.100,1,0,4
8.800,24.200,25.300,11.000,25.300,25.300,25.300,25.300,25.300,26.400,42.900,22.000,22.000,23.100,23.100,1,0,4
24.200,25.300,11.000,25.300,25.300,25.300,25.300,25.300,26.400,42.900,22.000,22.000,23.100,23.100,23.100,1,0,4
25.300,11.000,25.300,25.300,25.300,25.300,25.300,26.400,42.900,22.000,22.000,23.100,23.100,23.100,22.000,1,0,4
11.000,25.300,25.300,25.300,25.300,25.300,26.400,42.900,22.000,22.000,23.100,23.100,23.100,22.000,22.000,1,0,4
25.300,25.300,25.300,25.300,25.300,26.400,42.900,22.000,22.000,23.100,23.100,23.100,22.000,22.000,20.900,1,0,4
25.300,25.300,25.300,25.300,26.400,42.900,22.000,22.000,23.100,23.100,23.100,22.000,22.000,20.900,24.200,1,0,4
25.300,25.300,25.300,26.400,42.900,22.000,22.000,23.100,23.100,23.100,22.000,22.000,20.900,24.200,22.000,1,0,4
25.300,25.300,26.400,42.900,22.000,22.000,23.100,23.100,23.100,22.000,22.000,20.900,24.200,22.000,20.900,1,0,4
25.300,26.400,42.900,22.000,22.000,23.100,23.100,23.100,22.000,22.000,20.900,24.200,22.000,20.900,22.000,1,0,4
26.400,42.900,22.000,22.000,23.100,23.100,23.100,22.000,22.000,20.900,24.200,22.000,20.900,22.000,20.900,1,0,4
42.900,22.000,22.000,23.100,23.100,23.100,22.000,22.000,20.900,24.200,22.000,20.900,22.000,20.900,24.200,1,0,4
22.000,22.000,23.100,23.100,23.100,22.000,22.000,20.900,24.200,22.000,20.900,22.000,20.900,24.200,22.000,1,0,4
22.000,23.100,23.100,23.100,22.000,22.000,20.900,24.200,22.000,20.900,22.000,20.900,24.200,22.000,20.900,1,0,4
23.100,23.100,23.100,22.000,22.000,20.900,24.200,22.000,20.900,22.000,20.900,24.200,22.000,20.900,23.100,1,0,4
23.100,23.100,22.000,22.000,20.900,24.200,22.000,20.900,22.000,20.900,24.200,22.000,20.900,23.100,23.100,1,0,4
23.100,22.000,22.000,20.900,24.200,22.000,20.900,22.000,20.900,24.200,22.000,20.900,23.100,23.100,22.000,1,0,4
22.000,22.000,20.900,24.200,22.000,20.900,22.000,20.900,24.200,22.000,20.900,23.100,23.100,22.000,20.900,1,0,4
