@RELATION medidor_dois_janela_quinze

@ATTRIBUTE medida_um	REAL
@ATTRIBUTE medida_dois	REAL
@ATTRIBUTE medida_tres	REAL
@ATTRIBUTE medida_quatro	REAL
@ATTRIBUTE medida_cincoo	REAL
@ATTRIBUTE medida_seis	REAL
@ATTRIBUTE medida_sete	REAL
@ATTRIBUTE medida_oito	REAL
@ATTRIBUTE medida_nove	REAL
@ATTRIBUTE medida_dez	REAL
@ATTRIBUTE medida_onze	REAL
@ATTRIBUTE medida_doze	REAL
@ATTRIBUTE medida_treze	REAL
@ATTRIBUTE medida_quatorze	REAL
@ATTRIBUTE valor_predito	REAL
@ATTRIBUTE dia_de_semana	REAL
@ATTRIBUTE fim_de_semana	REAL
@ATTRIBUTE estacao_do_ano	REAL
@DATA
49.808,49.808,49.808,49.808,49.808,49.808,49.808,49.808,52.921,43.582,71.599,52.921,43.582,68.486,43.582,1,0,4
49.808,49.808,49.808,49.808,49.808,49.808,49.808,52.921,43.582,71.599,52.921,43.582,68.486,43.582,56.034,1,0,4
49.808,49.808,49.808,49.808,49.808,49.808,52.921,43.582,71.599,52.921,43.582,68.486,43.582,56.034,49.808,1,0,4
49.808,49.808,49.808,49.808,49.808,52.921,43.582,71.599,52.921,43.582,68.486,43.582,56.034,49.808,65.373,1,0,4
49.808,49.808,49.808,49.808,52.921,43.582,71.599,52.921,43.582,68.486,43.582,56.034,49.808,65.373,59.147,1,0,4
49.808,49.808,49.808,52.921,43.582,71.599,52.921,43.582,68.486,43.582,56.034,49.808,65.373,59.147,40.469,1,0,4
49.808,49.808,52.921,43.582,71.599,52.921,43.582,68.486,43.582,56.034,49.808,65.373,59.147,40.469,52.921,1,0,4
49.808,52.921,43.582,71.599,52.921,43.582,68.486,43.582,56.034,49.808,65.373,59.147,40.469,52.921,43.582,1,0,4
52.921,43.582,71.599,52.921,43.582,68.486,43.582,56.034,49.808,65.373,59.147,40.469,52.921,43.582,40.469,1,0,4
43.582,71.599,52.921,43.582,68.486,43.582,56.034,49.808,65.373,59.147,40.469,52.921,43.582,40.469,56.034,1,0,4
40.469,43.582,49.808,52.921,43.582,74.712,46.695,59.147,52.921,59.147,56.034,43.582,65.373,71.599,46.695,1,0,4
43.582,49.808,52.921,43.582,74.712,46.695,59.147,52.921,59.147,56.034,43.582,65.373,71.599,46.695,65.373,1,0,4
49.808,52.921,43.582,74.712,46.695,59.147,52.921,59.147,56.034,43.582,65.373,71.599,46.695,65.373,49.808,1,0,4
52.921,43.582,74.712,46.695,59.147,52.921,59.147,56.034,43.582,65.373,71.599,46.695,65.373,49.808,52.921,1,0,4
43.582,74.712,46.695,59.147,52.921,59.147,56.034,43.582,65.373,71.599,46.695,65.373,49.808,52.921,65.373,1,0,4
74.712,46.695,59.147,52.921,59.147,56.034,43.582,65.373,71.599,46.695,65.373,49.808,52.921,65.373,46.695,1,0,4
46.695,59.147,52.921,59.147,56.034,43.582,65.373,71.599,46.695,65.373,49.808,52.921,65.373,46.695,49.808,1,0,4
59.147,52.921,59.147,56.034,43.582,65.373,71.599,46.695,65.373,49.808,52.921,65.373,46.695,49.808,56.034,1,0,4
52.921,59.147,56.034,43.582,65.373,71.599,46.695,65.373,49.808,52.921,65.373,46.695,49.808,56.034,49.808,1,0,4
59.147,56.034,43.582,65.373,71.599,46.695,65.373,49.808,52.921,65.373,46.695,49.808,56.034,49.808,56.034,1,0,4
56.034,43.582,65.373,71.599,46.695,65.373,49.808,52.921,65.373,46.695,49.808,56.034,49.808,56.034,59.147,1,0,4
43.582,65.373,71.599,46.695,65.373,49.808,52.921,65.373,46.695,49.808,56.034,49.808,56.034,59.147,56.034,1,0,4
65.373,71.599,46.695,65.373,49.808,52.921,65.373,46.695,49.808,56.034,49.808,56.034,59.147,56.034,56.034,1,0,4
71.599,46.695,65.373,49.808,52.921,65.373,46.695,49.808,56.034,49.808,56.034,59.147,56.034,56.034,65.373,1,0,4
46.695,65.373,49.808,52.921,65.373,46.695,49.808,56.034,49.808,56.034,59.147,56.034,56.034,65.373,37.356,1,0,4
65.373,49.808,52.921,65.373,46.695,49.808,56.034,49.808,56.034,59.147,56.034,56.034,65.373,37.356,59.147,1,0,4
49.808,52.921,65.373,46.695,49.808,56.034,49.808,56.034,59.147,56.034,56.034,65.373,37.356,59.147,43.582,1,0,4
52.921,65.373,46.695,49.808,56.034,49.808,56.034,59.147,56.034,56.034,65.373,37.356,59.147,43.582,77.825,1,0,4
65.373,46.695,49.808,56.034,49.808,56.034,59.147,56.034,56.034,65.373,37.356,59.147,43.582,77.825,34.243,1,0,4
46.695,49.808,56.034,49.808,56.034,59.147,56.034,56.034,65.373,37.356,59.147,43.582,77.825,34.243,52.921,1,0,4
49.808,56.034,49.808,56.034,59.147,56.034,56.034,65.373,37.356,59.147,43.582,77.825,34.243,52.921,56.034,1,0,4
56.034,49.808,56.034,59.147,56.034,56.034,65.373,37.356,59.147,43.582,77.825,34.243,52.921,56.034,49.808,1,0,4
49.808,56.034,59.147,56.034,56.034,65.373,37.356,59.147,43.582,77.825,34.243,52.921,56.034,49.808,49.808,1,0,4
56.034,59.147,56.034,56.034,65.373,37.356,59.147,43.582,77.825,34.243,52.921,56.034,49.808,49.808,49.808,1,0,4
59.147,56.034,56.034,65.373,37.356,59.147,43.582,77.825,34.243,52.921,56.034,49.808,49.808,49.808,46.695,1,0,4
56.034,56.034,65.373,37.356,59.147,43.582,77.825,34.243,52.921,56.034,49.808,49.808,49.808,46.695,59.147,1,0,4
56.034,65.373,37.356,59.147,43.582,77.825,34.243,52.921,56.034,49.808,49.808,49.808,46.695,59.147,46.695,1,0,4
65.373,37.356,59.147,43.582,77.825,34.243,52.921,56.034,49.808,49.808,49.808,46.695,59.147,46.695,6.226,1,0,4
37.356,59.147,43.582,77.825,34.243,52.921,56.034,49.808,49.808,49.808,46.695,59.147,46.695,6.226,46.695,1,0,4
59.147,43.582,77.825,34.243,52.921,56.034,49.808,49.808,49.808,46.695,59.147,46.695,6.226,46.695,52.921,1,0,4
43.582,77.825,34.243,52.921,56.034,49.808,49.808,49.808,46.695,59.147,46.695,6.226,46.695,52.921,6.226,1,0,4
77.825,34.243,52.921,56.034,49.808,49.808,49.808,46.695,59.147,46.695,6.226,46.695,52.921,6.226,43.582,1,0,4
34.243,52.921,56.034,49.808,49.808,49.808,46.695,59.147,46.695,6.226,46.695,52.921,6.226,43.582,56.034,1,0,4
52.921,56.034,49.808,49.808,49.808,46.695,59.147,46.695,6.226,46.695,52.921,6.226,43.582,56.034,46.695,1,0,4
65.373,43.582,56.034,37.356,43.582,49.808,46.695,43.582,40.469,49.808,34.243,46.695,52.921,49.808,3.113,0,1,4
43.582,56.034,37.356,43.582,49.808,46.695,43.582,40.469,49.808,34.243,46.695,52.921,49.808,3.113,56.034,0,1,4
56.034,37.356,43.582,49.808,46.695,43.582,40.469,49.808,34.243,46.695,52.921,49.808,3.113,56.034,43.582,0,1,4
37.356,43.582,49.808,46.695,43.582,40.469,49.808,34.243,46.695,52.921,49.808,3.113,56.034,43.582,49.808,0,1,4
43.582,49.808,46.695,43.582,40.469,49.808,34.243,46.695,52.921,49.808,3.113,56.034,43.582,49.808,40.469,0,1,4
49.808,46.695,43.582,40.469,49.808,34.243,46.695,52.921,49.808,3.113,56.034,43.582,49.808,40.469,68.486,0,1,4
46.695,43.582,40.469,49.808,34.243,46.695,52.921,49.808,3.113,56.034,43.582,49.808,40.469,68.486,34.243,0,1,4
43.582,40.469,49.808,34.243,46.695,52.921,49.808,3.113,56.034,43.582,49.808,40.469,68.486,34.243,56.034,0,1,4
40.469,49.808,34.243,46.695,52.921,49.808,3.113,56.034,43.582,49.808,40.469,68.486,34.243,56.034,37.356,0,1,4
49.808,34.243,46.695,52.921,49.808,3.113,56.034,43.582,49.808,40.469,68.486,34.243,56.034,37.356,46.695,0,1,4
34.243,46.695,52.921,49.808,3.113,56.034,43.582,49.808,40.469,68.486,34.243,56.034,37.356,46.695,34.243,0,1,4
46.695,52.921,49.808,3.113,56.034,43.582,49.808,40.469,68.486,34.243,56.034,37.356,46.695,34.243,52.921,0,1,4
52.921,49.808,3.113,56.034,43.582,49.808,40.469,68.486,34.243,56.034,37.356,46.695,34.243,52.921,49.808,0,1,4
49.808,3.113,56.034,43.582,49.808,40.469,68.486,34.243,56.034,37.356,46.695,34.243,52.921,49.808,37.356,0,1,4
3.113,56.034,43.582,49.808,40.469,68.486,34.243,56.034,37.356,46.695,34.243,52.921,49.808,37.356,34.243,0,1,4
56.034,43.582,49.808,40.469,68.486,34.243,56.034,37.356,46.695,34.243,52.921,49.808,37.356,34.243,0.000,0,1,4
43.582,49.808,40.469,68.486,34.243,56.034,37.356,46.695,34.243,52.921,49.808,37.356,34.243,0.000,74.712,0,1,4
49.808,40.469,68.486,34.243,56.034,37.356,46.695,34.243,52.921,49.808,37.356,34.243,0.000,74.712,12.452,0,1,4
40.469,68.486,34.243,56.034,37.356,46.695,34.243,52.921,49.808,37.356,34.243,0.000,74.712,12.452,37.356,0,1,4
68.486,34.243,56.034,37.356,46.695,34.243,52.921,49.808,37.356,34.243,0.000,74.712,12.452,37.356,21.791,0,1,4
34.243,56.034,37.356,46.695,34.243,52.921,49.808,37.356,34.243,0.000,74.712,12.452,37.356,21.791,3.113,0,1,4
56.034,37.356,46.695,34.243,52.921,49.808,37.356,34.243,0.000,74.712,12.452,37.356,21.791,3.113,3.113,0,1,4
37.356,46.695,34.243,52.921,49.808,37.356,34.243,0.000,74.712,12.452,37.356,21.791,3.113,3.113,21.791,0,1,4
46.695,34.243,52.921,49.808,37.356,34.243,0.000,74.712,12.452,37.356,21.791,3.113,3.113,21.791,34.243,0,1,4
34.243,52.921,49.808,37.356,34.243,0.000,74.712,12.452,37.356,21.791,3.113,3.113,21.791,34.243,24.904,0,1,4
52.921,49.808,37.356,34.243,0.000,74.712,12.452,37.356,21.791,3.113,3.113,21.791,34.243,24.904,24.904,0,1,4
49.808,37.356,34.243,0.000,74.712,12.452,37.356,21.791,3.113,3.113,21.791,34.243,24.904,24.904,34.243,0,1,4
37.356,34.243,0.000,74.712,12.452,37.356,21.791,3.113,3.113,21.791,34.243,24.904,24.904,34.243,52.921,0,1,4
34.243,0.000,74.712,12.452,37.356,21.791,3.113,3.113,21.791,34.243,24.904,24.904,34.243,52.921,28.017,0,1,4
0.000,74.712,12.452,37.356,21.791,3.113,3.113,21.791,34.243,24.904,24.904,34.243,52.921,28.017,24.904,0,1,4
74.712,12.452,37.356,21.791,3.113,3.113,21.791,34.243,24.904,24.904,34.243,52.921,28.017,24.904,28.017,0,1,4
12.452,37.356,21.791,3.113,3.113,21.791,34.243,24.904,24.904,34.243,52.921,28.017,24.904,28.017,34.243,0,1,4
37.356,21.791,3.113,3.113,21.791,34.243,24.904,24.904,34.243,52.921,28.017,24.904,28.017,34.243,56.034,0,1,4
21.791,3.113,3.113,21.791,34.243,24.904,24.904,34.243,52.921,28.017,24.904,28.017,34.243,56.034,34.243,0,1,4
43.582,46.695,40.469,40.469,49.808,24.904,59.147,43.582,71.599,68.486,52.921,65.373,40.469,68.486,40.469,0,1,4
46.695,40.469,40.469,49.808,24.904,59.147,43.582,71.599,68.486,52.921,65.373,40.469,68.486,40.469,68.486,0,1,4
40.469,40.469,49.808,24.904,59.147,43.582,71.599,68.486,52.921,65.373,40.469,68.486,40.469,68.486,43.582,0,1,4
40.469,49.808,24.904,59.147,43.582,71.599,68.486,52.921,65.373,40.469,68.486,40.469,68.486,43.582,87.164,0,1,4
49.808,24.904,59.147,43.582,71.599,68.486,52.921,65.373,40.469,68.486,40.469,68.486,43.582,87.164,6.226,0,1,4
24.904,59.147,43.582,71.599,68.486,52.921,65.373,40.469,68.486,40.469,68.486,43.582,87.164,6.226,65.373,0,1,4
59.147,43.582,71.599,68.486,52.921,65.373,40.469,68.486,40.469,68.486,43.582,87.164,6.226,65.373,68.486,0,1,4
43.582,71.599,68.486,52.921,65.373,40.469,68.486,40.469,68.486,43.582,87.164,6.226,65.373,68.486,46.695,0,1,4
71.599,68.486,52.921,65.373,40.469,68.486,40.469,68.486,43.582,87.164,6.226,65.373,68.486,46.695,68.486,0,1,4
68.486,52.921,65.373,40.469,68.486,40.469,68.486,43.582,87.164,6.226,65.373,68.486,46.695,68.486,46.695,0,1,4
52.921,65.373,40.469,68.486,40.469,68.486,43.582,87.164,6.226,65.373,68.486,46.695,68.486,46.695,0.000,0,1,4
65.373,40.469,68.486,40.469,68.486,43.582,87.164,6.226,65.373,68.486,46.695,68.486,46.695,0.000,71.599,0,1,4
40.469,68.486,40.469,68.486,43.582,87.164,6.226,65.373,68.486,46.695,68.486,46.695,0.000,71.599,71.599,0,1,4
68.486,40.469,68.486,43.582,87.164,6.226,65.373,68.486,46.695,68.486,46.695,0.000,71.599,71.599,46.695,0,1,4
40.469,68.486,43.582,87.164,6.226,65.373,68.486,46.695,68.486,46.695,0.000,71.599,71.599,46.695,71.599,0,1,4
68.486,43.582,87.164,6.226,65.373,68.486,46.695,68.486,46.695,0.000,71.599,71.599,46.695,71.599,59.147,0,1,4
43.582,87.164,6.226,65.373,68.486,46.695,68.486,46.695,0.000,71.599,71.599,46.695,71.599,59.147,65.373,0,1,4
87.164,6.226,65.373,68.486,46.695,68.486,46.695,0.000,71.599,71.599,46.695,71.599,59.147,65.373,52.921,0,1,4
6.226,65.373,68.486,46.695,68.486,46.695,0.000,71.599,71.599,46.695,71.599,59.147,65.373,52.921,65.373,0,1,4
65.373,68.486,46.695,68.486,46.695,0.000,71.599,71.599,46.695,71.599,59.147,65.373,52.921,65.373,46.695,0,1,4
68.486,46.695,68.486,46.695,0.000,71.599,71.599,46.695,71.599,59.147,65.373,52.921,65.373,46.695,49.808,0,1,4
46.695,68.486,46.695,0.000,71.599,71.599,46.695,71.599,59.147,65.373,52.921,65.373,46.695,49.808,49.808,0,1,4
68.486,46.695,0.000,71.599,71.599,46.695,71.599,59.147,65.373,52.921,65.373,46.695,49.808,49.808,59.147,0,1,4
46.695,0.000,71.599,71.599,46.695,71.599,59.147,65.373,52.921,65.373,46.695,49.808,49.808,59.147,59.147,0,1,4
0.000,71.599,71.599,46.695,71.599,59.147,65.373,52.921,65.373,46.695,49.808,49.808,59.147,59.147,43.582,0,1,4
71.599,71.599,46.695,71.599,59.147,65.373,52.921,65.373,46.695,49.808,49.808,59.147,59.147,43.582,71.599,0,1,4
71.599,46.695,71.599,59.147,65.373,52.921,65.373,46.695,49.808,49.808,59.147,59.147,43.582,71.599,37.356,0,1,4
46.695,71.599,59.147,65.373,52.921,65.373,46.695,49.808,49.808,59.147,59.147,43.582,71.599,37.356,71.599,0,1,4
71.599,59.147,65.373,52.921,65.373,46.695,49.808,49.808,59.147,59.147,43.582,71.599,37.356,71.599,40.469,0,1,4
59.147,65.373,52.921,65.373,46.695,49.808,49.808,59.147,59.147,43.582,71.599,37.356,71.599,40.469,71.599,0,1,4
65.373,52.921,65.373,46.695,49.808,49.808,59.147,59.147,43.582,71.599,37.356,71.599,40.469,71.599,3.113,0,1,4
52.921,65.373,46.695,49.808,49.808,59.147,59.147,43.582,71.599,37.356,71.599,40.469,71.599,3.113,52.921,0,1,4
65.373,46.695,49.808,49.808,59.147,59.147,43.582,71.599,37.356,71.599,40.469,71.599,3.113,52.921,34.243,0,1,4
46.695,49.808,49.808,59.147,59.147,43.582,71.599,37.356,71.599,40.469,71.599,3.113,52.921,34.243,46.695,0,1,4
56.034,52.921,77.825,28.017,52.921,3.113,49.808,52.921,34.243,49.808,37.356,43.582,6.226,34.243,52.921,1,0,4
52.921,77.825,28.017,52.921,3.113,49.808,52.921,34.243,49.808,37.356,43.582,6.226,34.243,52.921,34.243,1,0,4
77.825,28.017,52.921,3.113,49.808,52.921,34.243,49.808,37.356,43.582,6.226,34.243,52.921,34.243,46.695,1,0,4
28.017,52.921,3.113,49.808,52.921,34.243,49.808,37.356,43.582,6.226,34.243,52.921,34.243,46.695,37.356,1,0,4
52.921,3.113,49.808,52.921,34.243,49.808,37.356,43.582,6.226,34.243,52.921,34.243,46.695,37.356,40.469,1,0,4
3.113,49.808,52.921,34.243,49.808,37.356,43.582,6.226,34.243,52.921,34.243,46.695,37.356,40.469,46.695,1,0,4
49.808,52.921,34.243,49.808,37.356,43.582,6.226,34.243,52.921,34.243,46.695,37.356,40.469,46.695,34.243,1,0,4
52.921,34.243,49.808,37.356,43.582,6.226,34.243,52.921,34.243,46.695,37.356,40.469,46.695,34.243,52.921,1,0,4
34.243,49.808,37.356,43.582,6.226,34.243,52.921,34.243,46.695,37.356,40.469,46.695,34.243,52.921,3.113,1,0,4
49.808,37.356,43.582,6.226,34.243,52.921,34.243,46.695,37.356,40.469,46.695,34.243,52.921,3.113,56.034,1,0,4
37.356,43.582,6.226,34.243,52.921,34.243,46.695,37.356,40.469,46.695,34.243,52.921,3.113,56.034,43.582,1,0,4
43.582,6.226,34.243,52.921,34.243,46.695,37.356,40.469,46.695,34.243,52.921,3.113,56.034,43.582,37.356,1,0,4
6.226,34.243,52.921,34.243,46.695,37.356,40.469,46.695,34.243,52.921,3.113,56.034,43.582,37.356,43.582,1,0,4
34.243,52.921,34.243,46.695,37.356,40.469,46.695,34.243,52.921,3.113,56.034,43.582,37.356,43.582,40.469,1,0,4
52.921,34.243,46.695,37.356,40.469,46.695,34.243,52.921,3.113,56.034,43.582,37.356,43.582,40.469,3.113,1,0,4
34.243,46.695,37.356,40.469,46.695,34.243,52.921,3.113,56.034,43.582,37.356,43.582,40.469,3.113,52.921,1,0,4
46.695,37.356,40.469,46.695,34.243,52.921,3.113,56.034,43.582,37.356,43.582,40.469,3.113,52.921,46.695,1,0,4
37.356,40.469,46.695,34.243,52.921,3.113,56.034,43.582,37.356,43.582,40.469,3.113,52.921,46.695,43.582,1,0,4
40.469,46.695,34.243,52.921,3.113,56.034,43.582,37.356,43.582,40.469,3.113,52.921,46.695,43.582,28.017,1,0,4
46.695,34.243,52.921,3.113,56.034,43.582,37.356,43.582,40.469,3.113,52.921,46.695,43.582,28.017,49.808,1,0,4
34.243,52.921,3.113,56.034,43.582,37.356,43.582,40.469,3.113,52.921,46.695,43.582,28.017,49.808,3.113,1,0,4
52.921,3.113,56.034,43.582,37.356,43.582,40.469,3.113,52.921,46.695,43.582,28.017,49.808,3.113,49.808,1,0,4
3.113,56.034,43.582,37.356,43.582,40.469,3.113,52.921,46.695,43.582,28.017,49.808,3.113,49.808,34.243,1,0,4
56.034,43.582,37.356,43.582,40.469,3.113,52.921,46.695,43.582,28.017,49.808,3.113,49.808,34.243,43.582,1,0,4
43.582,37.356,43.582,40.469,3.113,52.921,46.695,43.582,28.017,49.808,3.113,49.808,34.243,43.582,40.469,1,0,4
37.356,43.582,40.469,3.113,52.921,46.695,43.582,28.017,49.808,3.113,49.808,34.243,43.582,40.469,46.695,1,0,4
43.582,40.469,3.113,52.921,46.695,43.582,28.017,49.808,3.113,49.808,34.243,43.582,40.469,46.695,52.921,1,0,4
40.469,3.113,52.921,46.695,43.582,28.017,49.808,3.113,49.808,34.243,43.582,40.469,46.695,52.921,3.113,1,0,4
3.113,52.921,46.695,43.582,28.017,49.808,3.113,49.808,34.243,43.582,40.469,46.695,52.921,3.113,52.921,1,0,4
52.921,46.695,43.582,28.017,49.808,3.113,49.808,34.243,43.582,40.469,46.695,52.921,3.113,52.921,34.243,1,0,4
46.695,43.582,28.017,49.808,3.113,49.808,34.243,43.582,40.469,46.695,52.921,3.113,52.921,34.243,71.599,1,0,4
43.582,28.017,49.808,3.113,49.808,34.243,43.582,40.469,46.695,52.921,3.113,52.921,34.243,71.599,49.808,1,0,4
28.017,49.808,3.113,49.808,34.243,43.582,40.469,46.695,52.921,3.113,52.921,34.243,71.599,49.808,52.921,1,0,4
49.808,3.113,49.808,34.243,43.582,40.469,46.695,52.921,3.113,52.921,34.243,71.599,49.808,52.921,49.808,1,0,4
49.808,49.808,49.808,40.469,49.808,59.147,34.243,52.921,46.695,52.921,49.808,40.469,6.226,49.808,43.582,1,0,4
49.808,49.808,40.469,49.808,59.147,34.243,52.921,46.695,52.921,49.808,40.469,6.226,49.808,43.582,46.695,1,0,4
49.808,40.469,49.808,59.147,34.243,52.921,46.695,52.921,49.808,40.469,6.226,49.808,43.582,46.695,37.356,1,0,4
40.469,49.808,59.147,34.243,52.921,46.695,52.921,49.808,40.469,6.226,49.808,43.582,46.695,37.356,56.034,1,0,4
49.808,59.147,34.243,52.921,46.695,52.921,49.808,40.469,6.226,49.808,43.582,46.695,37.356,56.034,3.113,1,0,4
59.147,34.243,52.921,46.695,52.921,49.808,40.469,6.226,49.808,43.582,46.695,37.356,56.034,3.113,49.808,1,0,4
34.243,52.921,46.695,52.921,49.808,40.469,6.226,49.808,43.582,46.695,37.356,56.034,3.113,49.808,3.113,1,0,4
52.921,46.695,52.921,49.808,40.469,6.226,49.808,43.582,46.695,37.356,56.034,3.113,49.808,3.113,52.921,1,0,4
46.695,52.921,49.808,40.469,6.226,49.808,43.582,46.695,37.356,56.034,3.113,49.808,3.113,52.921,3.113,1,0,4
52.921,49.808,40.469,6.226,49.808,43.582,46.695,37.356,56.034,3.113,49.808,3.113,52.921,3.113,49.808,1,0,4
49.808,40.469,6.226,49.808,43.582,46.695,37.356,56.034,3.113,49.808,3.113,52.921,3.113,49.808,3.113,1,0,4
40.469,6.226,49.808,43.582,46.695,37.356,56.034,3.113,49.808,3.113,52.921,3.113,49.808,3.113,49.808,1,0,4
6.226,49.808,43.582,46.695,37.356,56.034,3.113,49.808,3.113,52.921,3.113,49.808,3.113,49.808,34.243,1,0,4
49.808,43.582,46.695,37.356,56.034,3.113,49.808,3.113,52.921,3.113,49.808,3.113,49.808,34.243,43.582,1,0,4
43.582,46.695,37.356,56.034,3.113,49.808,3.113,52.921,3.113,49.808,3.113,49.808,34.243,43.582,6.226,1,0,4
46.695,37.356,56.034,3.113,49.808,3.113,52.921,3.113,49.808,3.113,49.808,34.243,43.582,6.226,3.113,1,0,4
37.356,56.034,3.113,49.808,3.113,52.921,3.113,49.808,3.113,49.808,34.243,43.582,6.226,3.113,43.582,1,0,4
56.034,3.113,49.808,3.113,52.921,3.113,49.808,3.113,49.808,34.243,43.582,6.226,3.113,43.582,37.356,1,0,4
3.113,49.808,3.113,52.921,3.113,49.808,3.113,49.808,34.243,43.582,6.226,3.113,43.582,37.356,37.356,1,0,4
49.808,3.113,52.921,3.113,49.808,3.113,49.808,34.243,43.582,6.226,3.113,43.582,37.356,37.356,43.582,1,0,4
3.113,52.921,3.113,49.808,3.113,49.808,34.243,43.582,6.226,3.113,43.582,37.356,37.356,43.582,37.356,1,0,4
52.921,3.113,49.808,3.113,49.808,34.243,43.582,6.226,3.113,43.582,37.356,37.356,43.582,37.356,43.582,1,0,4
3.113,49.808,3.113,49.808,34.243,43.582,6.226,3.113,43.582,37.356,37.356,43.582,37.356,43.582,46.695,1,0,4
49.808,3.113,49.808,34.243,43.582,6.226,3.113,43.582,37.356,37.356,43.582,37.356,43.582,46.695,37.356,1,0,4
3.113,49.808,34.243,43.582,6.226,3.113,43.582,37.356,37.356,43.582,37.356,43.582,46.695,37.356,46.695,1,0,4
49.808,34.243,43.582,6.226,3.113,43.582,37.356,37.356,43.582,37.356,43.582,46.695,37.356,46.695,34.243,1,0,4
34.243,43.582,6.226,3.113,43.582,37.356,37.356,43.582,37.356,43.582,46.695,37.356,46.695,34.243,43.582,1,0,4
43.582,6.226,3.113,43.582,37.356,37.356,43.582,37.356,43.582,46.695,37.356,46.695,34.243,43.582,43.582,1,0,4
6.226,3.113,43.582,37.356,37.356,43.582,37.356,43.582,46.695,37.356,46.695,34.243,43.582,43.582,43.582,1,0,4
3.113,43.582,37.356,37.356,43.582,37.356,43.582,46.695,37.356,46.695,34.243,43.582,43.582,43.582,40.469,1,0,4
43.582,37.356,37.356,43.582,37.356,43.582,46.695,37.356,46.695,34.243,43.582,43.582,43.582,40.469,43.582,1,0,4
37.356,37.356,43.582,37.356,43.582,46.695,37.356,46.695,34.243,43.582,43.582,43.582,40.469,43.582,43.582,1,0,4
37.356,43.582,37.356,43.582,46.695,37.356,46.695,34.243,43.582,43.582,43.582,40.469,43.582,43.582,46.695,1,0,4
43.582,37.356,43.582,46.695,37.356,46.695,34.243,43.582,43.582,43.582,40.469,43.582,43.582,46.695,40.469,1,0,4
46.695,34.243,49.808,49.808,34.243,43.582,40.469,46.695,46.695,40.469,49.808,34.243,49.808,49.808,40.469,1,0,4
34.243,49.808,49.808,34.243,43.582,40.469,46.695,46.695,40.469,49.808,34.243,49.808,49.808,40.469,43.582,1,0,4
49.808,49.808,34.243,43.582,40.469,46.695,46.695,40.469,49.808,34.243,49.808,49.808,40.469,43.582,40.469,1,0,4
49.808,34.243,43.582,40.469,46.695,46.695,40.469,49.808,34.243,49.808,49.808,40.469,43.582,40.469,43.582,1,0,4
34.243,43.582,40.469,46.695,46.695,40.469,49.808,34.243,49.808,49.808,40.469,43.582,40.469,43.582,49.808,1,0,4
43.582,40.469,46.695,46.695,40.469,49.808,34.243,49.808,49.808,40.469,43.582,40.469,43.582,49.808,37.356,1,0,4
40.469,46.695,46.695,40.469,49.808,34.243,49.808,49.808,40.469,43.582,40.469,43.582,49.808,37.356,46.695,1,0,4
46.695,46.695,40.469,49.808,34.243,49.808,49.808,40.469,43.582,40.469,43.582,49.808,37.356,46.695,37.356,1,0,4
46.695,40.469,49.808,34.243,49.808,49.808,40.469,43.582,40.469,43.582,49.808,37.356,46.695,37.356,43.582,1,0,4
40.469,49.808,34.243,49.808,49.808,40.469,43.582,40.469,43.582,49.808,37.356,46.695,37.356,43.582,34.243,1,0,4
49.808,34.243,49.808,49.808,40.469,43.582,40.469,43.582,49.808,37.356,46.695,37.356,43.582,34.243,49.808,1,0,4
34.243,49.808,49.808,40.469,43.582,40.469,43.582,49.808,37.356,46.695,37.356,43.582,34.243,49.808,3.113,1,0,4
49.808,49.808,40.469,43.582,40.469,43.582,49.808,37.356,46.695,37.356,43.582,34.243,49.808,3.113,49.808,1,0,4
49.808,40.469,43.582,40.469,43.582,49.808,37.356,46.695,37.356,43.582,34.243,49.808,3.113,49.808,34.243,1,0,4
40.469,43.582,40.469,43.582,49.808,37.356,46.695,37.356,43.582,34.243,49.808,3.113,49.808,34.243,43.582,1,0,4
43.582,40.469,43.582,49.808,37.356,46.695,37.356,43.582,34.243,49.808,3.113,49.808,34.243,43.582,37.356,1,0,4
40.469,43.582,49.808,37.356,46.695,37.356,43.582,34.243,49.808,3.113,49.808,34.243,43.582,37.356,37.356,1,0,4
43.582,49.808,37.356,46.695,37.356,43.582,34.243,49.808,3.113,49.808,34.243,43.582,37.356,37.356,46.695,1,0,4
49.808,37.356,46.695,37.356,43.582,34.243,49.808,3.113,49.808,34.243,43.582,37.356,37.356,46.695,34.243,1,0,4
37.356,46.695,37.356,43.582,34.243,49.808,3.113,49.808,34.243,43.582,37.356,37.356,46.695,34.243,46.695,1,0,4
46.695,37.356,43.582,34.243,49.808,3.113,49.808,34.243,43.582,37.356,37.356,46.695,34.243,46.695,40.469,1,0,4
37.356,43.582,34.243,49.808,3.113,49.808,34.243,43.582,37.356,37.356,46.695,34.243,46.695,40.469,43.582,1,0,4
43.582,34.243,49.808,3.113,49.808,34.243,43.582,37.356,37.356,46.695,34.243,46.695,40.469,43.582,3.113,1,0,4
34.243,49.808,3.113,49.808,34.243,43.582,37.356,37.356,46.695,34.243,46.695,40.469,43.582,3.113,49.808,1,0,4
49.808,3.113,49.808,34.243,43.582,37.356,37.356,46.695,34.243,46.695,40.469,43.582,3.113,49.808,34.243,1,0,4
3.113,49.808,34.243,43.582,37.356,37.356,46.695,34.243,46.695,40.469,43.582,3.113,49.808,34.243,43.582,1,0,4
